,Path,Models,t_leaf,t_downy,Ground truth,p_leaf,p_downy,Predict
3602,IMG_9342_11.npy,pan,39547,0,0.0,39138.0,0.0,0.0
3603,IMG_9342_19.npy,pan,40202,0,0.0,39557.0,0.0,0.0
3604,IMG_9342_20.npy,pan,40953,0,0.0,39271.0,0.0,0.0
3605,IMG_9343_15.npy,pan,28549,0,0.0,39724.0,0.0,0.0
3606,IMG_9343_6.npy,pan,27776,0,0.0,39279.0,0.0,0.0
3607,IMG_9344_10.npy,pan,35041,0,0.0,39517.0,0.0,0.0
3608,IMG_9345_3.npy,pan,29187,0,0.0,38766.0,0.0,0.0
3609,IMG_9347_12.npy,pan,42332,0,0.0,39563.0,0.0,0.0
3610,IMG_9353_15.npy,pan,38586,5549,0.12572788036705562,34151.0,4825.0,0.12379413
3611,IMG_9353_2.npy,pan,39972,2617,0.0614477916832985,37338.0,2434.0,0.061198834
3612,IMG_9353_3.npy,pan,39322,4573,0.1041804305729582,36528.0,3316.0,0.08322457
3613,IMG_9353_5.npy,pan,37633,5193,0.12125811422967356,35039.0,4589.0,0.11580196
3614,IMG_9354_1.npy,pan,23882,7351,0.23536003585950757,30192.0,9479.0,0.23894028
3615,IMG_9354_3.npy,pan,24731,5693,0.18712200894031028,32255.0,7151.0,0.18146983
3616,IMG_9354_7.npy,pan,29074,5270,0.15344747262986258,33339.0,6374.0,0.1605016
3617,IMG_9356_12.npy,pan,30604,7574,0.1983865053171984,31327.0,8348.0,0.21040958
3618,IMG_9356_7.npy,pan,29986,5877,0.16387363020383125,32767.0,6597.0,0.16758968
3619,IMG_9357_16.npy,pan,37134,4486,0.10778471888515137,35072.0,4544.0,0.11470113
3620,IMG_9357_19.npy,pan,34398,5345,0.13448909241879073,33188.0,5708.0,0.1467503
3621,IMG_9357_4.npy,pan,30747,6262,0.16920208597908618,33708.0,5680.0,0.14420636
3622,IMG_9357_5.npy,pan,37272,0,0.0,39288.0,0.0,0.0
3623,IMG_9357_6.npy,pan,34993,1420,0.038997061489028643,37741.0,1656.0,0.042033657
3624,IMG_9357_7.npy,pan,37161,0,0.0,39934.0,0.0,0.0
3625,IMG_9358_13.npy,pan,33504,5914,0.15003297985691816,34322.0,5476.0,0.13759485
3626,IMG_9358_15.npy,pan,35363,4629,0.11574814962992598,34988.0,4578.0,0.1157054
3627,IMG_9358_6.npy,pan,32391,6309,0.1630232558139535,33761.0,5608.0,0.1424471
3628,IMG_9359_11.npy,pan,28511,3488,0.10900340635644865,34599.0,4875.0,0.12349901
3629,IMG_9359_5.npy,pan,26644,3571,0.11818633129240444,34397.0,5082.0,0.12872666
3630,IMG_9360_16.npy,pan,33957,0,0.0,39275.0,0.0,0.0
3631,IMG_9360_19.npy,pan,27910,5150,0.1557773744706594,33550.0,6187.0,0.15569872
3632,IMG_9360_20.npy,pan,28725,5394,0.15809373076584893,33323.0,6257.0,0.15808488
3633,IMG_9360_9.npy,pan,26486,3400,0.11376564277588168,34360.0,4936.0,0.12561075
3634,IMG_9362_1.npy,pan,28440,3644,0.11357686074055603,35040.0,4662.0,0.117424816
3635,IMG_9362_19.npy,pan,38343,0,0.0,39332.0,0.0,0.0
3636,IMG_9362_3.npy,pan,32734,0,0.0,39925.0,0.0,0.0
3637,IMG_9363_17.npy,pan,36852,0,0.0,39474.0,0.0,0.0
3638,IMG_9363_2.npy,pan,25249,6494,0.20458053744132565,31989.0,7804.0,0.1961149
3639,IMG_9363_4.npy,pan,24861,5839,0.1901954397394137,32429.0,7024.0,0.17803462
3640,IMG_9364_14.npy,pan,35251,5036,0.1250031027378559,34637.0,5069.0,0.12766333
3641,IMG_9364_15.npy,pan,35894,4324,0.10751404843602368,34757.0,4198.0,0.10776537
3642,IMG_9364_17.npy,pan,39399,4201,0.09635321100917431,35512.0,3754.0,0.09560434
3643,IMG_9364_18.npy,pan,40574,3205,0.07320861600310652,36809.0,2908.0,0.07321802
3644,IMG_9364_20.npy,pan,37266,6760,0.1535456321264707,32851.0,7101.0,0.17773828
3645,IMG_9365_10.npy,pan,20569,5158,0.2004897578419559,31287.0,7638.0,0.19622351
3646,IMG_9365_11.npy,pan,22108,4999,0.1844173091821301,32071.0,6885.0,0.17673786
3647,IMG_9365_15.npy,pan,21780,5321,0.19633961846426332,32191.0,7242.0,0.18365328
3648,IMG_9365_5.npy,pan,18911,4737,0.20031292286874156,31877.0,7460.0,0.18964334
3649,IMG_9365_6.npy,pan,21155,4363,0.1709773493220472,32974.0,6401.0,0.16256508
3650,IMG_9367_18.npy,pan,33143,7926,0.19299228128271934,32179.0,7425.0,0.18748106
3651,IMG_9367_7.npy,pan,31385,5408,0.14698448074361972,33841.0,5752.0,0.1452782
3652,IMG_9369_10.npy,pan,32036,0,0.0,39189.0,0.0,0.0
3653,IMG_9369_14.npy,pan,29620,0,0.0,38338.0,0.0,0.0
3654,IMG_9369_20.npy,pan,34224,0,0.0,39737.0,0.0,0.0
3655,IMG_9370_11.npy,pan,40083,0,0.0,40174.0,0.0,0.0
3656,IMG_9371_16.npy,pan,24636,4903,0.16598395341751582,32965.0,6327.0,0.16102515
3657,IMG_9371_3.npy,pan,23021,3556,0.13379990217105014,33648.0,4968.0,0.12865134
3658,IMG_9372_16.npy,pan,31941,6379,0.16646659707724426,32842.0,6412.0,0.16334641
3659,IMG_9373_11.npy,pan,30156,5578,0.1560978339956344,33814.0,5764.0,0.14563647
3660,IMG_9373_19.npy,pan,31598,7443,0.19064573141056837,32172.0,7324.0,0.1854365
3661,IMG_9373_20.npy,pan,32054,4453,0.12197660722601145,34967.0,4760.0,0.119817756
3662,IMG_9373_9.npy,pan,26953,5819,0.1775601122909801,32524.0,6458.0,0.16566621
3663,IMG_9375_10.npy,pan,34990,0,0.0,38549.0,0.0,0.0
3664,IMG_9375_14.npy,pan,32610,4681,0.12552626639135447,34219.0,4656.0,0.119768485
3665,IMG_9376_15.npy,pan,43355,4628,0.09645082633432674,35532.0,3761.0,0.0957168
3666,IMG_9377_7.npy,pan,33182,0,0.0,39263.0,0.0,0.0
3667,IMG_9379_14.npy,pan,30775,2740,0.08175443831120394,36183.0,3266.0,0.08279044
3668,IMG_9380_7.npy,pan,37490,124,0.003296644866273196,39025.0,0.0,0.0
3669,IMG_9381_1.npy,pan,37175,3965,0.0963782207097715,35754.0,3715.0,0.0941245
3670,IMG_9381_14.npy,pan,36570,1985,0.051484891713137075,37598.0,1940.0,0.049066722
3671,IMG_9381_9.npy,pan,37853,2353,0.058523603442272296,37005.0,2652.0,0.06687344
3672,IMG_9382_6.npy,pan,34309,0,0.0,39150.0,0.0,0.0
3673,IMG_9383_7.npy,pan,31576,0,0.0,39058.0,0.0,0.0
3674,IMG_9383_9.npy,pan,31414,0,0.0,39852.0,0.0,0.0
3675,IMG_9384_7.npy,pan,28779,0,0.0,39052.0,0.0,0.0
3676,IMG_9384_9.npy,pan,29623,0,0.0,39347.0,0.0,0.0
3677,IMG_9387_10.npy,pan,40271,3922,0.08874708664268097,34982.0,3302.0,0.086250134
3678,IMG_9387_13.npy,pan,43673,679,0.015309343434343434,38857.0,640.0,0.016203763
3679,IMG_9387_3.npy,pan,43622,1077,0.024094498758361484,38611.0,899.0,0.022753734
3680,IMG_9389_3.npy,pan,43167,0,0.0,39800.0,0.0,0.0
3681,IMG_9389_4.npy,pan,39000,0,0.0,38822.0,0.0,0.0
3682,IMG_9389_9.npy,pan,41780,0,0.0,39189.0,0.0,0.0
3683,IMG_9390_6.npy,pan,39132,0,0.0,39209.0,0.0,0.0
3684,IMG_9390_8.npy,pan,39870,0,0.0,39525.0,0.0,0.0
3685,IMG_9392_11.npy,pan,32357,3202,0.09004752664585618,35984.0,3367.0,0.085563265
3686,IMG_9430_15.npy,pan,74090,6843,0.08455141907503738,35703.0,3257.0,0.08359856
3687,IMG_9430_20.npy,pan,72973,10396,0.12469862898679365,34774.0,4830.0,0.12195738
3688,IMG_9430_5.npy,pan,76340,0,0.0,39288.0,0.0,0.0
3689,IMG_9430_6.npy,pan,72790,1244,0.016803090471945323,38607.0,654.0,0.016657751
3690,IMG_9431_5.npy,pan,54911,6377,0.10404973241091241,35394.0,3927.0,0.0998703
3691,IMG_9432_11.npy,pan,82887,13132,0.13676459867317928,34432.0,5145.0,0.12999974
3692,IMG_9432_17.npy,pan,78221,13082,0.1432811627219259,33884.0,5643.0,0.14276317
3693,IMG_9433_13.npy,pan,54798,0,0.0,39675.0,0.0,0.0
3694,IMG_9434_18.npy,pan,65577,7199,0.09891997361767615,35995.0,3291.0,0.0837703
3695,IMG_9434_9.npy,pan,55134,6058,0.09899986926395607,35702.0,3556.0,0.09058026
3696,IMG_9435_19.npy,pan,69976,0,0.0,40314.0,0.0,0.0
3697,IMG_9435_20.npy,pan,71842,1626,0.02213208471715577,38139.0,994.0,0.025400557
3698,IMG_9436_11.npy,pan,58723,0,0.0,39597.0,0.0,0.0
3699,IMG_9436_6.npy,pan,53751,2197,0.039268606563237295,38687.0,1499.0,0.037301548
3700,IMG_9437_13.npy,pan,57177,0,0.0,38858.0,0.0,0.0
3701,IMG_9437_18.npy,pan,59206,1175,0.01945976383299382,38905.0,780.0,0.01965478
3702,IMG_9440_17.npy,pan,64054,6724,0.09500127158156489,35694.0,4140.0,0.103931315
3703,IMG_9440_2.npy,pan,52591,4772,0.08318951240346564,34778.0,4574.0,0.11623298
3704,IMG_9442_7.npy,pan,43779,739,0.01660002695538883,38993.0,668.0,0.016842742
3705,IMG_9443_1.npy,pan,40782,1628,0.038387172836595145,38175.0,1431.0,0.03613089
3706,IMG_9443_11.npy,pan,36440,0,0.0,39465.0,0.0,0.0
3707,IMG_9443_13.npy,pan,34008,650,0.018754688672168042,38677.0,698.0,0.017726984
3708,IMG_9443_16.npy,pan,38860,0,0.0,39245.0,0.0,0.0
3709,IMG_9443_18.npy,pan,39540,0,0.0,39429.0,0.0,0.0
3710,IMG_9443_6.npy,pan,36593,772,0.020661046433828448,39370.0,682.0,0.017027864
3711,IMG_9444_17.npy,pan,41378,1799,0.04166570164671005,38122.0,1763.0,0.04420208
3712,IMG_9444_18.npy,pan,48902,0,0.0,39204.0,0.0,0.0
3713,IMG_9444_5.npy,pan,47553,2246,0.045101307255165764,37454.0,1736.0,0.044297013
3714,IMG_9445_1.npy,pan,45413,0,0.0,39490.0,0.0,0.0
3715,IMG_9445_13.npy,pan,42959,0,0.0,39843.0,0.0,0.0
3716,IMG_9445_20.npy,pan,42936,0,0.0,39392.0,0.0,0.0
3717,IMG_9447_10.npy,pan,49783,0,0.0,40119.0,0.0,0.0
3718,IMG_9447_13.npy,pan,45768,0,0.0,39449.0,0.0,0.0
3719,IMG_9447_8.npy,pan,47655,0,0.0,39811.0,0.0,0.0
3720,IMG_9448_17.npy,pan,37932,3776,0.09053419008343723,35997.0,3546.0,0.08967453
3721,IMG_9448_18.npy,pan,39311,2185,0.052655677655677656,37576.0,1993.0,0.050367713
3722,IMG_9448_7.npy,pan,36472,3318,0.0833877858758482,36739.0,2923.0,0.073697746
3723,cxz-1_20.npy,pan,12827,0,0.0,39575.0,0.0,0.0
3724,16-1-1-1(1)_10.npy,linknet,44064,0,0.0,39298.0,0.0,0.0
3725,16-1-1-1(1)_13.npy,linknet,43373,0,0.0,38732.0,0.0,0.0
3726,16-1-1-1(1)_6.npy,linknet,42192,0,0.0,39367.0,0.0,0.0
3727,16-1-1-1(100)_12.npy,linknet,17545,0,0.0,39005.0,0.0,0.0
3728,16-1-1-1(100)_7.npy,linknet,17747,0,0.0,38879.0,0.0,0.0
3729,16-1-1-1(101)_2.npy,linknet,19962,0,0.0,38840.0,0.0,0.0
3730,16-1-1-1(108)_1.npy,linknet,9128,2790,0.23409968115455612,30812.0,8865.0,0.22342919
3731,16-1-1-1(108)_12.npy,linknet,11285,0,0.0,38838.0,0.0,0.0
3732,16-1-1-1(108)_13.npy,linknet,11362,0,0.0,39105.0,0.0,0.0
3733,16-1-1-1(108)_15.npy,linknet,11779,0,0.0,39292.0,0.0,0.0
3734,16-1-1-1(108)_22.npy,linknet,9236,1980,0.17653352353780313,32284.0,7737.0,0.19332351
3735,16-1-1-1(108)_5.npy,linknet,8291,3340,0.2871636144785487,29027.0,10645.0,0.26832527
3736,16-1-1-1(110)_8.npy,linknet,12499,0,0.0,39142.0,0.0,0.0
3737,16-1-1-1(14)_7.npy,linknet,15068,6366,0.2970047587944387,28437.0,10678.0,0.2729899
3738,16-1-1-1(18)_5.npy,linknet,16119,0,0.0,39471.0,0.0,0.0
3739,16-1-1-1(18)_6.npy,linknet,15993,0,0.0,38116.0,0.0,0.0
3740,16-1-1-1(2)_5.npy,linknet,38516,0,0.0,38791.0,0.0,0.0
3741,16-1-1-1(20)_12.npy,linknet,29222,6462,0.1810895639502298,31938.0,7297.0,0.1859819
3742,16-1-1-1(20)_17.npy,linknet,26820,8243,0.2350911216952343,30165.0,8569.0,0.22122683
3743,16-1-1-1(201)_4.npy,linknet,35560,0,0.0,38215.0,0.0,0.0
3744,16-1-1-1(201)_7.npy,linknet,37065,0,0.0,39669.0,0.0,0.0
3745,16-1-1-1(202)_6.npy,linknet,46873,0,0.0,38797.0,0.0,0.0
3746,16-1-1-1(204)_4.npy,linknet,46744,0,0.0,39380.0,0.0,0.0
3747,16-1-1-1(208)_12.npy,linknet,14527,3144,0.17791862373380116,31864.0,6597.0,0.1715244
3748,16-1-1-1(208)_15.npy,linknet,14370,4518,0.2391994917407878,30179.0,9281.0,0.2352002
3749,16-1-1-1(21)_5.npy,linknet,15881,3144,0.1652562417871222,32096.0,7073.0,0.18057647
3750,16-1-1-1(210)_10.npy,linknet,7023,4982,0.414993752603082,24684.0,15024.0,0.37836203
3751,16-1-1-1(25)_7.npy,linknet,20155,1936,0.0876374994341587,35266.0,3560.0,0.09169114
3752,16-1-1-1(25)_8.npy,linknet,18137,2946,0.1397334345207039,32472.0,5879.0,0.15329456
3753,16-1-1-1(26)_14.npy,linknet,12108,7724,0.3894715611133522,24353.0,15472.0,0.38849968
3754,16-1-1-1(26)_15.npy,linknet,12680,6516,0.3394457178578871,25898.0,12883.0,0.33219877
3755,16-1-1-1(27)_15.npy,linknet,15633,4149,0.2097361237488626,31478.0,8275.0,0.20816039
3756,16-1-1-1(28)_9.npy,linknet,21965,0,0.0,39491.0,0.0,0.0
3757,16-1-1-1(30)_12.npy,linknet,7108,1969,0.21692189049245345,30088.0,9084.0,0.23190033
3758,16-1-1-1(30)_16.npy,linknet,6907,2248,0.24554888039322775,28826.0,10279.0,0.26285642
3759,16-1-1-1(30)_17.npy,linknet,6645,2324,0.25911472850930983,28519.0,10459.0,0.26833084
3760,16-1-1-1(30)_24.npy,linknet,7369,1894,0.20446939436467668,30923.0,8735.0,0.2202582
3761,16-1-1-1(30)_27.npy,linknet,6820,2137,0.23858434743775817,29912.0,9111.0,0.2334777
3762,16-1-1-1(30)_5.npy,linknet,8581,0,0.0,39343.0,0.0,0.0
3763,16-1-1-1(30)_6.npy,linknet,8507,0,0.0,39374.0,0.0,0.0
3764,16-1-1-1(300)_12.npy,linknet,13235,5997,0.31182404326123125,27052.0,11973.0,0.30680335
3765,16-1-1-1(303)_2.npy,linknet,16053,5249,0.24640878790723875,31361.0,9003.0,0.22304529
3766,16-1-1-1(308)_16.npy,linknet,13012,5619,0.3015941173313295,27474.0,12015.0,0.30426195
3767,16-1-1-1(308)_4.npy,linknet,12208,5746,0.3200401024841261,26594.0,13139.0,0.3306823
3768,16-1-1-1(309)_14.npy,linknet,12986,6995,0.35008257844952706,24942.0,14310.0,0.3645674
3769,16-1-1-1(310)_1.npy,linknet,5682,6190,0.5213948787061995,19191.0,19854.0,0.5084902
3770,16-1-1-1(310)_6.npy,linknet,6912,3078,0.3081081081081081,27186.0,12713.0,0.31862953
3771,16-1-1-1(32)_17.npy,linknet,13927,4344,0.23775381752503968,29487.0,8997.0,0.23378547
3772,16-1-1-1(32)_2.npy,linknet,15032,2693,0.15193229901269392,32586.0,6205.0,0.15995978
3773,16-1-1-1(32)_8.npy,linknet,13461,4089,0.232991452991453,30121.0,9755.0,0.24463336
3774,16-1-1-1(37)1_12.npy,linknet,34545,3742,0.09773552380703633,35155.0,4357.0,0.1102703
3775,16-1-1-1(38)1_10.npy,linknet,25937,6366,0.19707147942915518,31126.0,7446.0,0.19304158
3776,16-1-1-1(38)1_18.npy,linknet,24476,8043,0.2473323287923983,28877.0,10603.0,0.26856637
3777,16-1-1-1(39)1_7.npy,linknet,23414,11065,0.3209199802778503,25451.0,12901.0,0.33638403
3778,16-1-1-1(40)1_8.npy,linknet,36876,0,0.0,38827.0,0.0,0.0
3779,16-1-1-1(403)_10.npy,linknet,27143,9490,0.2590560423661726,28889.0,10341.0,0.26359928
3780,16-1-1-1(403)_4.npy,linknet,28330,6270,0.18121387283236995,32763.0,7710.0,0.19049737
3781,16-1-1-1(408)_3.npy,linknet,6870,4215,0.38024357239512857,24856.0,14643.0,0.37071824
3782,16-1-1-1(409)_17.npy,linknet,7377,4255,0.3658012379642366,24907.0,14534.0,0.3684998
3783,16-1-1-1(41)1_1.npy,linknet,36631,0,0.0,39110.0,0.0,0.0
3784,16-1-1-1(41)1_10.npy,linknet,36014,545,0.01490740994009683,38397.0,563.0,0.014450719
3785,16-1-1-1(42)1_12.npy,linknet,4981,1400,0.21940134775113618,30324.0,8977.0,0.22841658
3786,16-1-1-1(42)1_13.npy,linknet,4423,1861,0.29614894971355826,28121.0,10999.0,0.28116053
3787,16-1-1-1(42)1_17.npy,linknet,5129,1169,0.1856144807875516,32247.0,7393.0,0.18650353
3788,16-1-1-1(42)1_18.npy,linknet,6341,0,0.0,39698.0,0.0,0.0
3789,16-1-1-1(42)1_19.npy,linknet,4490,1936,0.30127606598194834,29545.0,10899.0,0.26948375
3790,16-1-1-1(42)1_20.npy,linknet,4620,1858,0.2868169188020994,28009.0,11963.0,0.2992845
3791,16-1-1-1(42)1_21.npy,linknet,5248,1163,0.181406956793012,32568.0,7823.0,0.19368176
3792,16-1-1-1(42)1_25.npy,linknet,4474,1958,0.30441542288557216,27343.0,12262.0,0.3096074
3793,16-1-1-1(43)1_10.npy,linknet,12461,3792,0.2333107733956808,29598.0,9721.0,0.24723417
3794,16-1-1-1(43)1_15.npy,linknet,12998,4224,0.24526768087330159,30234.0,9385.0,0.2368813
3795,16-1-1-1(43)1_16.npy,linknet,13222,4436,0.2512175784347038,30285.0,9681.0,0.24223089
3796,16-1-1-1(6)_9.npy,linknet,13288,0,0.0,38393.0,0.0,0.0
3797,16-1-1-1(7)_8.npy,linknet,12894,0,0.0,38541.0,0.0,0.0
3798,16-1-1-1(9)_14.npy,linknet,30457,0,0.0,39044.0,0.0,0.0
3799,16-1-1-1_4.npy,linknet,43585,0,0.0,39308.0,0.0,0.0
3800,16-1-1-1_7.npy,linknet,41354,0,0.0,39198.0,0.0,0.0
3801,16-1-1-2_18.npy,linknet,38192,0,0.0,39328.0,0.0,0.0
3802,16-1-1-5_12.npy,linknet,42449,0,0.0,39710.0,0.0,0.0
3803,16-1-1-5_2.npy,linknet,41374,0,0.0,39785.0,0.0,0.0
3804,IMG_0007_10.npy,linknet,66235,5199,0.07278046868437998,34210.0,3075.0,0.082472846
3805,IMG_0007_9.npy,linknet,79445,744,0.009278080534736685,39015.0,329.0,0.008362139
3806,IMG_0009_8.npy,linknet,46971,12938,0.21596087399222152,29672.0,8657.0,0.22586031
3807,IMG_0011_11.npy,linknet,56089,8812,0.13577602810434353,33189.0,5314.0,0.13801523
3808,IMG_0011_15.npy,linknet,69860,928,0.013109566593207889,38987.0,86.0,0.0022010084
3809,IMG_0015_9.npy,linknet,52231,13583,0.206384659798827,29791.0,8409.0,0.22013089
3810,IMG_0017_11.npy,linknet,42716,8052,0.15860384494169555,30139.0,6852.0,0.18523425
3811,IMG_0017_7.npy,linknet,39012,11811,0.23239478189008914,30333.0,9053.0,0.22985324
3812,IMG_0033_11.npy,linknet,61241,0,0.0,38967.0,0.0,0.0
3813,IMG_0043_5.npy,linknet,56488,0,0.0,38691.0,0.0,0.0
3814,IMG_0043_8.npy,linknet,56810,0,0.0,39074.0,0.0,0.0
3815,IMG_0049_3.npy,linknet,45525,1311,0.027991288752241866,37498.0,661.0,0.017322257
3816,IMG_0055_10.npy,linknet,39205,9193,0.18994586553163353,30494.0,7584.0,0.19917013
3817,IMG_0063_12.npy,linknet,53859,5918,0.09900128812084916,35565.0,3547.0,0.09068828
3818,IMG_0063_6.npy,linknet,58846,0,0.0,39028.0,0.0,0.0
3819,IMG_0063_7.npy,linknet,56019,4546,0.07505985305044167,37291.0,2726.0,0.068121046
3820,IMG_2073_4.npy,linknet,92369,5704,0.05816075780286113,36893.0,2252.0,0.0575297
3821,IMG_2073_9.npy,linknet,81366,17665,0.1783784875443043,32096.0,6324.0,0.16460177
3822,IMG_2074_6.npy,linknet,97365,4017,0.03962241818074214,37421.0,2308.0,0.058093585
3823,IMG_2076_1.npy,linknet,108937,0,0.0,39448.0,0.0,0.0
3824,IMG_2077_3.npy,linknet,92609,8814,0.08690336511442177,35036.0,4678.0,0.11779221
3825,IMG_2077_8.npy,linknet,91520,11820,0.11437971743758467,34016.0,5420.0,0.13743788
3826,IMG_2078_5.npy,linknet,104581,8635,0.0762701384963256,34982.0,3579.0,0.09281398
3827,IMG_2078_7.npy,linknet,100341,8732,0.08005647593813317,35631.0,4018.0,0.10133925
3828,IMG_2079_6.npy,linknet,83745,13595,0.13966509143209369,34344.0,5307.0,0.13384278
3829,IMG_2082_1.npy,linknet,122326,0,0.0,38791.0,0.0,0.0
3830,IMG_2082_3.npy,linknet,110536,7251,0.06156027405401275,37215.0,2369.0,0.059847414
3831,IMG_2082_5.npy,linknet,116791,3288,0.027381973534090057,38370.0,1286.0,0.032428887
3832,IMG_2084_5.npy,linknet,106512,7263,0.06383651944627554,36264.0,3606.0,0.09044395
3833,IMG_2093_10.npy,linknet,12979,5957,0.3145859738065061,26664.0,12021.0,0.3107406
3834,IMG_2093_3.npy,linknet,15528,4100,0.2088852659466069,30652.0,8425.0,0.21559997
3835,IMG_2093_4.npy,linknet,13518,5784,0.299658066521604,27342.0,12211.0,0.308725
3836,IMG_2093_5.npy,linknet,14560,4980,0.2548618219037871,28470.0,10194.0,0.2636561
3837,IMG_2095_1.npy,linknet,10933,10779,0.4964535740604274,20287.0,18723.0,0.47995386
3838,IMG_2095_3.npy,linknet,14989,5686,0.27501813784764206,29113.0,10005.0,0.2557646
3839,IMG_2096_1.npy,linknet,15198,11631,0.4335234261433523,22315.0,17234.0,0.43576324
3840,IMG_2096_3.npy,linknet,18727,8299,0.3070746688374158,25847.0,12951.0,0.33380586
3841,IMG_2096_7.npy,linknet,20623,8858,0.30046470608188325,27317.0,12292.0,0.31033352
3842,IMG_2096_8.npy,linknet,21337,7204,0.2524088153883886,28187.0,11142.0,0.2833024
3843,IMG_2100_1.npy,linknet,29701,3067,0.093597412109375,35657.0,3763.0,0.095459156
3844,IMG_2102_2.npy,linknet,20088,8277,0.29180327868852457,26806.0,12188.0,0.31256092
3845,IMG_2102_8.npy,linknet,20689,8361,0.2878141135972461,27010.0,12321.0,0.31326434
3846,IMG_2105_1.npy,linknet,19061,10264,0.3500085251491901,26339.0,13270.0,0.33502486
3847,IMG_2105_10.npy,linknet,18842,8490,0.31062490853212354,26773.0,13338.0,0.33252725
3848,IMG_2107_10.npy,linknet,17943,4069,0.18485371615482465,32169.0,6826.0,0.17504808
3849,IMG_2107_11.npy,linknet,15245,6292,0.29214839578399965,27958.0,11884.0,0.2982782
3850,IMG_2107_3.npy,linknet,15641,6098,0.28050968305809837,27432.0,12316.0,0.30985206
3851,IMG_2107_4.npy,linknet,14368,7170,0.3328999907140867,25291.0,14367.0,0.36227244
3852,IMG_2108_1.npy,linknet,15055,15828,0.5125149758766959,19202.0,20598.0,0.5175377
3853,IMG_2108_5.npy,linknet,24085,7937,0.24786084566860284,28766.0,9609.0,0.25039738
3854,IMG_2109_1.npy,linknet,13839,10389,0.42880138682516095,21375.0,17150.0,0.4451655
3855,IMG_2113_1.npy,linknet,18079,13900,0.43466024578629725,22452.0,16909.0,0.42958766
3856,IMG_2113_15.npy,linknet,18795,11236,0.37414671506110353,24585.0,15476.0,0.38631088
3857,IMG_2113_8.npy,linknet,22042,10883,0.33053910402429765,25031.0,14453.0,0.366047
3858,IMG_2114_9.npy,linknet,19541,12002,0.3804964651428209,24212.0,15404.0,0.3888328
3859,IMG_2116_10.npy,linknet,35413,0,0.0,38834.0,0.0,0.0
3860,IMG_2117_14.npy,linknet,29227,3645,0.1108846434655634,34167.0,5527.0,0.13924019
3861,IMG_2120_5.npy,linknet,37695,2797,0.06907537291316804,35707.0,3410.0,0.08717437
3862,IMG_2123_14.npy,linknet,23595,5267,0.18248908599542651,30559.0,8423.0,0.21607408
3863,IMG_2124_5.npy,linknet,23843,1639,0.06431991209481203,36412.0,2174.0,0.056341678
3864,IMG_2125_10.npy,linknet,22304,497,0.02179728959256173,37941.0,917.0,0.023598744
3865,IMG_2125_6.npy,linknet,21489,686,0.03093573844419391,38282.0,1406.0,0.035426326
3866,IMG_2126_8.npy,linknet,34913,602,0.016950584260171757,38693.0,451.0,0.011521561
3867,IMG_2127_4.npy,linknet,46177,1590,0.0332865786002889,38672.0,0.0,0.0
3868,IMG_2198_14.npy,linknet,72258,0,0.0,39399.0,0.0,0.0
3869,IMG_2198_4.npy,linknet,48677,20438,0.2957100484699414,27527.0,10937.0,0.2843438
3870,IMG_2198_7.npy,linknet,50818,17993,0.26148435569894346,28057.0,11689.0,0.29409248
3871,IMG_2199_8.npy,linknet,45614,18298,0.28629991237952185,27103.0,11873.0,0.30462337
3872,IMG_2201_14.npy,linknet,56869,15507,0.2142561069967945,30381.0,8549.0,0.21959928
3873,IMG_2203_17.npy,linknet,47298,14289,0.2320132495494179,29918.0,9559.0,0.242141
3874,IMG_2206_12.npy,linknet,76525,5099,0.06246937175340586,36330.0,2602.0,0.06683448
3875,IMG_2206_15.npy,linknet,52526,19053,0.26618142192542504,27951.0,10441.0,0.2719577
3876,IMG_2207_10.npy,linknet,66404,18807,0.2207109410756827,30569.0,8252.0,0.21256536
3877,IMG_2207_7.npy,linknet,85229,0,0.0,39003.0,0.0,0.0
3878,IMG_2208_10.npy,linknet,86472,568,0.006525735294117647,39086.0,116.0,0.0029590328
3879,IMG_2208_14.npy,linknet,61949,20589,0.2494487387627517,29277.0,9762.0,0.25005764
3880,IMG_2214_15.npy,linknet,23486,12108,0.34016969152104287,25406.0,13397.0,0.3452568
3881,IMG_2214_2.npy,linknet,23680,12412,0.34389892496952235,25512.0,13230.0,0.34148985
3882,IMG_2214_4.npy,linknet,24062,12236,0.33709846272521904,25858.0,13583.0,0.34438783
3883,IMG_2214_5.npy,linknet,24392,11199,0.31465820010676854,25466.0,13119.0,0.3400026
3884,IMG_2215_4.npy,linknet,36371,253,0.006908038444735693,39219.0,154.0,0.00391131
3885,IMG_2215_8.npy,linknet,23137,12619,0.3529197896856472,25004.0,13791.0,0.35548395
3886,IMG_2217_12.npy,linknet,27797,9553,0.25576974564926375,28564.0,10321.0,0.2654237
3887,IMG_2217_2.npy,linknet,38558,0,0.0,39293.0,0.0,0.0
3888,IMG_2218_11.npy,linknet,28922,9955,0.2560639967075649,30160.0,9967.0,0.24838637
3889,IMG_2218_12.npy,linknet,30960,7667,0.19848810417583557,30290.0,8732.0,0.2237712
3890,IMG_2218_3.npy,linknet,38267,0,0.0,38134.0,0.0,0.0
3891,IMG_2218_8.npy,linknet,40502,0,0.0,38147.0,0.0,0.0
3892,IMG_2219_13.npy,linknet,25214,12059,0.32353177903576313,25982.0,13033.0,0.334051
3893,IMG_2301_6.npy,linknet,91529,0,0.0,39520.0,0.0,0.0
